siniestro_id,poliza_id,anio_ocurrencia,fecha_siniestro,fecha_reporte,tipo_siniestro,monto_siniestro,deducible,monto_neto,monto_pagado,estado_siniestro,monto_reserva,mes_siniestro
254,2537,2020,2021-01-02,2021-01-03,Colision,11284.69,1800,9484.69,9484.69,Pagado,0,1
255,2548,2020,2021-11-30,2021-12-02,Colision,33551.09,5032.66,28518.42,28518.420000000002,Pagado,0,11
256,2549,2020,2021-07-20,2021-07-24,Colision,22812.53,3421.88,19390.65,19390.65,Pagado,0,7
257,2555,2020,2021-03-07,2021-03-10,Colision,28302.66,4245.4,24057.26,24057.25,Pagado,0,3
258,2573,2020,2020-08-13,2020-08-24,Danos,17433.57,2615.04,14818.53,14818.53,Pagado,0,8
259,2588,2020,2020-04-28,2020-04-30,Colision,6654.71,1800,4854.71,4854.72,Pagado,0,4
260,2599,2020,2021-10-06,2021-10-08,Colision,12376.46,1856.47,10519.99,10519.99,Pagado,0,10
261,2604,2020,2020-06-30,2020-07-11,Colision,33622.45,5043.37,28579.08,28579.08,Pagado,0,6
262,2609,2020,2021-09-11,2021-09-12,Colision,15471.04,2320.66,13150.38,13150.38,Pagado,0,9
263,2611,2020,2021-09-05,2021-09-16,Colision,34874.92,5231.24,29643.68,29643.69,Pagado,0,9
264,2632,2020,2021-01-07,2021-01-12,Colision,17852.54,2677.88,15174.66,15174.67,Pagado,0,1
265,2636,2020,2020-12-09,2020-12-10,Robo Parcial,68763.3,10314.5,58448.81,58448.8,Pagado,0,12
266,2637,2020,2021-02-03,2021-02-13,Robo Parcial,13045.51,1956.83,11088.68,11088.68,Pagado,0,2
267,2643,2020,2021-01-09,2021-01-24,Colision,1990.21,1800,190.21,190.21,Pagado,0,1
268,2646,2020,2021-07-16,2021-07-27,Robo Total,142873.64,21431.05,121442.59,121442.6,Pagado,0,7
269,2656,2020,2021-05-14,2021-05-22,Robo Parcial,22321.55,3348.23,18973.32,18973.32,Pagado,0,5
270,2661,2020,2021-09-30,2021-10-09,Danos,27749.57,4162.44,23587.13,23587.13,Pagado,0,9
271,2664,2020,2021-03-13,2021-03-22,Robo Parcial,17091.22,2563.68,14527.54,0,Rechazado,0,3
272,2664,2020,2021-08-08,2021-08-16,Colision,34100.52,5115.08,28985.44,28985.45,Pagado,0,8
273,2681,2020,2021-02-17,2021-02-28,Robo Parcial,12262.58,1839.39,10423.2,10423.19,Pagado,0,2
274,2686,2020,2021-07-15,2021-07-17,Robo Total,275397.31,41309.6,234087.71,234087.71000000002,Pagado,0,7
275,2712,2020,2020-10-13,2020-10-27,Robo Parcial,3442.37,1800,1642.37,1642.38,Pagado,0,10
276,2718,2020,2020-11-25,2020-11-28,Colision,67293.37,10094.01,57199.37,57199.37,Pagado,0,11
277,2728,2020,2021-01-30,2021-02-04,Robo Total,144351.93,21652.79,122699.14,122699.14,Pagado,0,1
278,2734,2020,2021-05-17,2021-05-23,Robo Parcial,5153.81,1800,3353.81,3353.81,Pagado,0,5
279,2734,2020,2021-06-01,2021-06-05,Colision,10178.3,1800,8378.3,8378.289999999999,Pagado,0,6
280,2735,2020,2020-04-03,2020-04-10,Robo Total,235113.78,35267.07,199846.71,199846.7,Pagado,0,4
281,2745,2020,2020-10-13,2020-10-21,Colision,49899.07,7484.86,42414.21,42414.21,Pagado,0,10
282,2746,2020,2021-07-28,2021-07-31,Colision,25423.54,3813.53,21610.01,21610.01,Pagado,0,7
283,2750,2020,2021-09-17,2021-09-26,Colision,45201.35,6780.2,38421.15,38421.15,Pagado,0,9
284,2756,2020,2020-11-30,2020-12-03,Danos,4934.21,1800,3134.21,3134.21,Pagado,0,11
285,2760,2020,2020-07-10,2020-07-13,Colision,81502.6,12225.39,69277.21,69277.20999999999,Pagado,0,7
286,2788,2020,2021-01-09,2021-01-09,Danos,4057.59,1800,2257.59,2257.6099999999997,Pagado,0,1
287,2808,2020,2021-06-03,2021-06-08,Colision,18403.87,2760.58,15643.29,15643.300000000001,Pagado,0,6
288,2812,2020,2020-12-10,2020-12-12,Robo Parcial,10073.2,1800,8273.2,8273.199999999999,Pagado,0,12
289,2814,2020,2021-01-18,2021-01-27,Danos,3609.28,1800,1809.28,1809.2800000000002,Pagado,0,1
290,2817,2020,2020-12-18,2020-12-28,Robo Parcial,19009.96,2851.49,16158.46,16158.46,Pagado,0,12
291,2829,2020,2021-06-04,2021-06-06,Colision,12225,1833.75,10391.25,10391.25,Pagado,0,6
292,2839,2020,2020-09-20,2020-09-21,Robo Parcial,53280.7,7992.11,45288.6,45288.59,Pagado,0,9
293,2853,2020,2020-10-09,2020-10-22,Colision,32375.14,4856.27,27518.87,27518.87,Pagado,0,10
294,2866,2020,2020-12-05,2020-12-20,Colision,21756.42,3263.46,18492.96,18492.96,Pagado,0,12
295,2870,2020,2020-12-31,2021-01-02,Colision,30653.79,4598.07,26055.72,0,Rechazado,0,12
296,2877,2020,2020-06-28,2020-07-06,Colision,79800.57,11970.09,67830.49,67830.48999999999,Pagado,0,6
297,2881,2020,2021-04-27,2021-05-08,Robo Total,188518.21,28277.73,160240.48,0,Rechazado,0,4
298,2921,2020,2021-07-08,2021-07-14,Colision,18264.41,2739.66,15524.75,0,Rechazado,0,7
299,2942,2020,2020-10-04,2020-10-13,Danos,20831.76,3124.76,17707,17707.01,Pagado,0,10
300,2968,2020,2020-12-27,2021-01-05,Colision,25404.58,3810.69,21593.89,21593.89,Pagado,0,12
301,2987,2020,2021-07-21,2021-07-26,Danos,16359.15,2453.87,13905.28,0,Rechazado,0,7
302,3004,2020,2021-05-29,2021-06-13,Colision,22569.49,3385.42,19184.07,19184.07,Pagado,0,5
303,3012,2020,2021-03-03,2021-03-06,Robo Parcial,11724.91,1800,9924.91,9924.91,Pagado,0,3
304,3012,2020,2020-12-10,2020-12-16,Colision,1743.58,1800,0,0,Pagado,0,12
305,3020,2020,2021-01-15,2021-01-15,Colision,35015.97,5252.4,29763.58,29763.579999999998,Pagado,0,1
306,3055,2020,2021-06-21,2021-06-30,Colision,27932.36,4189.85,23742.5,23742.5,Pagado,0,6
307,3079,2020,2020-12-15,2020-12-29,Danos,19856.3,2978.44,16877.85,16877.85,Pagado,0,12
308,3088,2020,2020-12-17,2020-12-22,Danos,16352.45,2452.87,13899.58,0,Rechazado,0,12
309,3097,2020,2020-02-28,2020-02-29,Colision,13495.12,2024.27,11470.85,11470.85,Pagado,0,2
310,3102,2020,2020-07-27,2020-08-02,Danos,16931.55,2539.73,14391.82,14391.82,Pagado,0,7
311,3133,2020,2020-09-21,2020-09-24,Colision,14606.74,2191.01,12415.73,12415.730000000001,Pagado,0,9
312,3137,2020,2020-09-12,2020-09-27,Colision,16740.81,2511.12,14229.69,14229.68,Pagado,0,9
313,3142,2020,2021-01-14,2021-01-17,Colision,21745.56,3261.83,18483.73,18483.74,Pagado,0,1
314,3159,2020,2020-06-08,2020-06-17,Incendio,145433.38,21815.01,123618.37,123618.37000000001,Pagado,0,6
315,3169,2020,2020-09-02,2020-09-08,Colision,23249.79,3487.47,19762.32,19762.32,Pagado,0,9
316,3169,2020,2021-03-05,2021-03-16,Colision,26945.77,4041.87,22903.91,22903.91,Pagado,0,3
317,3173,2020,2021-06-12,2021-06-27,Colision,65880.49,9882.07,55998.42,55998.43,Pagado,0,6
318,3175,2020,2020-08-16,2020-08-16,Colision,42179.27,6326.89,35852.38,35852.37,Pagado,0,8
319,3186,2020,2020-04-12,2020-04-12,Robo Parcial,35717.65,5357.65,30360,30360.01,Pagado,0,4
320,3196,2020,2020-11-07,2020-11-13,Colision,30135.93,4520.39,25615.54,25615.55,Pagado,0,11
321,3211,2020,2021-02-01,2021-02-15,Colision,12366.9,1855.03,10511.86,0,Rechazado,0,2
322,3224,2020,2021-08-19,2021-08-26,Danos,17344.3,2601.65,14742.66,14742.66,Pagado,0,8
323,3232,2020,2021-05-28,2021-06-12,Colision,18047.7,2707.15,15340.54,15340.539999999999,Pagado,0,5
324,3234,2020,2021-06-16,2021-06-28,Danos,25363.77,3804.56,21559.2,21559.21,Pagado,0,6
325,3238,2020,2020-11-22,2020-11-23,Colision,38846.47,5826.97,33019.5,33019.5,Pagado,0,11
326,3249,2020,2020-11-12,2020-11-18,Colision,19443.19,2916.48,16526.71,16526.71,Pagado,0,11
327,3253,2020,2020-08-29,2020-09-04,Colision,17830.87,2674.63,15156.24,15156.24,Pagado,0,8
328,3270,2020,2021-01-15,2021-01-22,Danos,37774.74,5666.21,32108.53,32108.53,Pagado,0,1
329,3272,2020,2020-09-12,2020-09-17,Danos,4443.61,1800,2643.61,2643.61,Pagado,0,9
330,3273,2020,2021-03-25,2021-04-01,Danos,7370.37,1800,5570.37,5570.37,Pagado,0,3
331,3284,2020,2021-01-07,2021-01-22,Colision,6486.48,1800,4686.48,4686.48,Pagado,0,1
332,3291,2020,2020-11-03,2020-11-16,Danos,21772.7,3265.91,18506.8,18506.81,Pagado,0,11
333,3297,2020,2020-08-26,2020-09-07,Danos,61473.87,9221.08,52252.79,52252.78,Pagado,0,8
334,3308,2020,2020-08-13,2020-08-19,Colision,2489.28,1800,689.28,689.29,Pagado,0,8
335,3323,2020,2021-01-16,2021-01-29,Robo Parcial,6161.11,1800,4361.11,0,Rechazado,0,1
336,3335,2020,2021-04-08,2021-04-14,Colision,11856.41,1800,10056.41,10056.4,Pagado,0,4
337,3343,2020,2020-09-22,2020-09-25,Colision,23835.83,3575.37,20260.45,20260.45,Pagado,0,9
338,3348,2020,2021-09-11,2021-09-16,Danos,11239.09,1800,9439.09,9439.09,Pagado,0,9
339,3353,2020,2020-12-21,2021-01-03,Colision,6408.72,1800,4608.72,4608.72,Pagado,0,12
340,3356,2020,2021-09-11,2021-09-15,Colision,145480.44,21822.07,123658.38,123658.38,Pagado,0,9
341,3358,2020,2021-03-23,2021-04-06,Danos,11057.4,1800,9257.4,0,Rechazado,0,3
342,3358,2020,2021-12-19,2021-12-24,Danos,17148.27,2572.24,14576.03,14576.04,Pagado,0,12
343,3360,2020,2021-02-06,2021-02-11,Danos,1156.14,1800,0,0,Pagado,0,2
344,3362,2020,2020-09-06,2020-09-17,Danos,10025.33,1800,8225.33,8225.33,Pagado,0,9
345,3367,2020,2020-11-12,2020-11-23,Danos,12121.63,1818.24,10303.38,0,Rechazado,0,11
346,3367,2020,2020-07-01,2020-07-03,Colision,15852.81,2377.92,13474.89,13474.89,Pagado,0,7
347,3380,2020,2021-07-07,2021-07-21,Colision,24743.61,3711.54,21032.07,21032.07,Pagado,0,7
348,3390,2020,2020-10-27,2020-11-08,Colision,24708.66,3706.3,21002.36,21002.36,Pagado,0,10
349,3391,2020,2021-02-11,2021-02-25,Robo Total,110278.01,16541.7,93736.31,0,Rechazado,0,2
350,3393,2020,2021-02-17,2021-03-01,Colision,14066.7,2110,11956.69,0,Rechazado,0,2
351,3418,2020,2021-07-19,2021-07-30,Colision,9934.45,1800,8134.45,0,Rechazado,0,7
352,3420,2020,2020-08-22,2020-09-01,Colision,45172.72,6775.91,38396.81,38396.81,Pagado,0,8
353,3423,2020,2021-10-23,2021-11-01,Robo Parcial,18564.46,2784.67,15779.79,15779.79,Pagado,0,10
354,3426,2020,2021-03-17,2021-03-25,Danos,18872.93,2830.94,16041.99,16041.990000000002,Pagado,0,3
355,3430,2020,2021-06-19,2021-06-20,Colision,18846.12,2826.92,16019.2,16019.21,Pagado,0,6
356,3446,2020,2021-07-10,2021-07-23,Colision,39169.3,5875.4,33293.91,33293.9,Pagado,0,7
357,3451,2020,2020-08-07,2020-08-18,Robo Total,104067.09,15610.06,88457.03,88457.02,Pagado,0,8
358,3453,2020,2021-03-26,2021-04-07,Colision,9155.09,1800,7355.09,7355.09,Pagado,0,3
359,3466,2020,2021-05-06,2021-05-16,Colision,38621.09,5793.16,32827.93,32827.93,Pagado,0,5
360,3496,2020,2020-12-27,2020-12-30,Danos,16599.59,2489.94,14109.65,14109.65,Pagado,0,12
361,3511,2020,2021-04-08,2021-04-19,Colision,17060.48,2559.07,14501.41,14501.42,Pagado,0,4
362,3512,2020,2021-09-07,2021-09-07,Colision,41488.31,6223.25,35265.06,0,Rechazado,0,9
363,3514,2020,2020-12-14,2020-12-15,Colision,4712.55,1800,2912.55,2912.55,Pagado,0,12
364,3527,2020,2021-07-10,2021-07-25,Colision,2971.82,1800,1171.82,1171.82,Pagado,0,7
365,3556,2020,2021-06-10,2021-06-25,Colision,13789.76,2068.46,11721.3,0,Rechazado,0,6
366,3572,2020,2021-08-01,2021-08-07,Danos,13303.97,1995.6,11308.38,11308.37,Pagado,0,8
367,3601,2020,2021-01-24,2021-01-25,Colision,32868.69,4930.3,27938.39,27938.39,Pagado,0,1
368,3613,2020,2020-08-05,2020-08-16,Colision,35946.89,5392.03,30554.86,0,Rechazado,0,8
369,3624,2020,2021-06-01,2021-06-08,Colision,16888.06,2533.21,14354.85,14354.849999999999,Pagado,0,6
370,3660,2020,2021-01-24,2021-01-26,Colision,40101.21,6015.18,34086.03,0,Rechazado,0,1
371,3663,2020,2021-04-06,2021-04-06,Colision,15199.32,2279.9,12919.42,12919.41,Pagado,0,4
372,3713,2020,2020-08-22,2020-09-01,Robo Parcial,19671.28,2950.69,16720.58,16720.579999999998,Pagado,0,8
373,3716,2020,2020-06-21,2020-07-04,Danos,32462.87,4869.43,27593.44,27593.440000000002,Pagado,0,6
374,3723,2020,2021-06-30,2021-06-30,Colision,15163.37,2274.51,12888.87,0,Rechazado,0,6
375,3729,2020,2020-08-20,2020-08-30,Colision,23478.33,3521.75,19956.58,19956.579999999998,Pagado,0,8
376,3729,2020,2020-07-14,2020-07-23,Colision,3555.87,1800,1755.87,1755.88,Pagado,0,7
377,3730,2020,2020-08-28,2020-09-10,Colision,32640.78,4896.12,27744.66,27744.66,Pagado,0,8
378,3740,2020,2020-02-27,2020-03-07,Danos,7301.22,1800,5501.22,5501.22,Pagado,0,2
379,3751,2020,2020-01-23,2020-02-06,Robo Parcial,13648.17,2047.23,11600.95,11600.95,Pagado,0,1
380,3764,2020,2020-10-21,2020-11-02,Danos,4534.85,1800,2734.85,0,Rechazado,0,10
381,3767,2020,2020-11-15,2020-11-22,Colision,25326.68,3799,21527.68,0,Rechazado,0,11
382,3768,2020,2020-12-12,2020-12-12,Colision,34591.36,5188.7,29402.66,29402.66,Pagado,0,12
383,3783,2020,2021-01-10,2021-01-23,Colision,37971.15,5695.67,32275.47,32275.469999999998,Pagado,0,1
384,3783,2020,2021-02-02,2021-02-04,Colision,4572.1,1800,2772.1,0,Rechazado,0,2
385,3783,2020,2020-12-14,2020-12-17,Colision,3978.19,1800,2178.19,0,Rechazado,0,12
386,3783,2020,2020-06-27,2020-07-12,Colision,55225.73,8283.86,46941.87,0,Rechazado,0,6
387,3786,2020,2021-05-03,2021-05-18,Colision,29896.71,4484.51,25412.2,0,Rechazado,0,5
388,3787,2020,2020-10-20,2020-10-25,Robo Parcial,19465.95,2919.89,16546.06,16546.06,Pagado,0,10
389,3789,2020,2021-02-06,2021-02-15,Robo Total,146060.27,21909.04,124151.23,124151.23,Pagado,0,2
390,3827,2020,2021-05-14,2021-05-15,Colision,1821.06,1800,21.06,21.06,Pagado,0,5
391,3835,2020,2020-03-04,2020-03-17,Colision,5464.51,1800,3664.51,3664.52,Pagado,0,3
392,3860,2020,2020-07-01,2020-07-08,Robo Parcial,22607.39,3391.11,19216.28,19216.28,Pagado,0,7
393,3871,2020,2020-04-25,2020-05-10,Robo Parcial,38001.84,5700.28,32301.56,32301.55,Pagado,0,4
394,3874,2020,2021-03-22,2021-04-06,Colision,10109.1,1800,8309.1,8309.1,Pagado,0,3
395,3875,2020,2021-08-16,2021-08-30,Danos,29783.45,4467.52,25315.93,25315.94,Pagado,0,8
396,3875,2020,2021-09-04,2021-09-07,Colision,8396.56,1800,6596.56,6596.57,Pagado,0,9
397,3901,2020,2020-05-06,2020-05-10,Colision,23336.39,3500.46,19835.93,19835.93,Pagado,0,5
398,3915,2020,2021-09-07,2021-09-12,Colision,14648.44,2197.27,12451.17,12451.17,Pagado,0,9
399,3935,2020,2020-11-12,2020-11-27,Danos,23593.26,3538.99,20054.27,0,Rechazado,0,11
400,3942,2020,2020-02-26,2020-02-26,Colision,7203.79,1800,5403.79,0,Rechazado,0,2
401,3956,2020,2020-05-05,2020-05-12,Colision,7915.16,1800,6115.16,6115.16,Pagado,0,5
402,3957,2020,2021-08-25,2021-09-05,Colision,2982.04,1800,1182.04,0,Rechazado,0,8
403,3962,2020,2021-11-03,2021-11-05,Colision,6472.75,1800,4672.75,4672.75,Pagado,0,11
404,3976,2020,2020-05-08,2020-05-22,Danos,12999.75,1949.96,11049.79,0,Rechazado,0,5
405,3989,2020,2021-03-25,2021-04-01,Danos,25627.71,3844.16,21783.56,21783.56,Pagado,0,3
406,3993,2020,2021-02-23,2021-03-02,Colision,29499.07,4424.86,25074.21,25074.21,Pagado,0,2
407,3996,2020,2020-01-25,2020-02-05,Colision,22295.27,3344.29,18950.98,18950.97,Pagado,0,1
408,4009,2020,2020-11-25,2020-11-25,Danos,15192.22,2278.83,12913.39,12913.38,Pagado,0,11
409,4013,2020,2020-11-23,2020-11-28,Colision,25478,3821.7,21656.3,21656.309999999998,Pagado,0,11
410,4022,2020,2021-03-20,2021-03-23,Danos,23481.46,3522.22,19959.24,19959.239999999998,Pagado,0,3
411,4023,2020,2021-01-09,2021-01-19,Colision,12148.69,1822.3,10326.39,10326.39,Pagado,0,1
412,4033,2020,2021-01-20,2021-01-29,Robo Parcial,11619.54,1800,9819.54,9819.54,Pagado,0,1
413,4037,2020,2020-10-19,2020-10-25,Robo Total,156420.1,23463.02,132957.09,132957.09,Pagado,0,10
414,4040,2020,2020-08-21,2020-09-01,Colision,15512.68,2326.9,13185.78,13185.79,Pagado,0,8
415,4073,2020,2021-04-04,2021-04-04,Colision,19637.65,2945.65,16692.01,16692.02,Pagado,0,4
416,4075,2020,2021-10-10,2021-10-25,Danos,12036.86,1805.53,10231.33,10231.33,Pagado,0,10
417,4076,2020,2021-07-24,2021-07-28,Robo Total,164584.21,24687.63,139896.58,139896.58000000002,Pagado,0,7
418,4083,2020,2020-11-19,2020-11-24,Incendio,117976.66,17696.5,100280.16,100280.16,Pagado,0,11
419,4084,2020,2021-04-25,2021-04-28,Colision,19661.47,2949.22,16712.25,16712.25,Pagado,0,4
420,4087,2020,2021-03-09,2021-03-20,Danos,41356.14,6203.42,35152.72,35152.72,Pagado,0,3
421,4090,2020,2020-08-26,2020-09-05,Robo Parcial,13818.38,2072.76,11745.62,11745.62,Pagado,0,8
422,4112,2020,2020-08-22,2020-08-23,Danos,2442.22,1800,642.22,642.22,Pagado,0,8
423,4147,2020,2021-06-04,2021-06-05,Colision,2189.16,1800,389.16,389.15999999999997,Pagado,0,6
424,4160,2020,2021-05-25,2021-05-25,Danos,3509.15,1800,1709.15,1709.1499999999999,Pagado,0,5
425,4188,2020,2021-03-17,2021-03-28,Colision,14211.65,2131.75,12079.9,0,Rechazado,0,3
426,4190,2020,2020-10-04,2020-10-05,Colision,27970.5,4195.58,23774.93,0,Rechazado,0,10
427,4200,2020,2020-12-17,2020-12-29,Danos,11516.22,1800,9716.22,9716.22,Pagado,0,12
428,4220,2020,2020-10-17,2020-11-01,Danos,7312.91,1800,5512.91,5512.91,Pagado,0,10
429,4221,2020,2021-04-07,2021-04-11,Colision,1272.12,1800,0,0,Pagado,0,4
430,4232,2020,2021-09-27,2021-10-11,Danos,19047.8,2857.17,16190.63,16190.630000000001,Pagado,0,9
431,4267,2020,2021-07-10,2021-07-21,Colision,34510.38,5176.56,29333.82,29333.82,Pagado,0,7
432,4274,2020,2020-03-25,2020-04-03,Robo Parcial,2627.02,1800,827.02,827.02,Pagado,0,3
433,4287,2020,2021-03-30,2021-04-11,Colision,11423.09,1800,9623.09,9623.09,Pagado,0,3
434,4292,2020,2021-03-06,2021-03-20,Robo Parcial,13056.59,1958.49,11098.1,11098.1,Pagado,0,3
435,4293,2020,2021-05-14,2021-05-26,Colision,18966.3,2844.95,16121.36,16121.36,Pagado,0,5
436,4306,2020,2021-02-02,2021-02-08,Colision,3676.92,1800,1876.92,1876.92,Pagado,0,2
437,4333,2020,2021-03-12,2021-03-12,Colision,71735.57,10760.34,60975.23,60975.240000000005,Pagado,0,3
438,4333,2020,2020-08-19,2020-08-31,Robo Parcial,18514.78,2777.22,15737.56,15737.56,Pagado,0,8
439,4338,2020,2020-03-16,2020-03-29,Colision,35589.83,5338.47,30251.35,30251.35,Pagado,0,3
440,4347,2020,2021-07-24,2021-08-08,Colision,3405.64,1800,1605.64,1605.6399999999999,Pagado,0,7
441,4356,2020,2021-01-27,2021-01-31,Colision,23040.03,3456,19584.02,19584.02,Pagado,0,1
442,4362,2020,2021-03-24,2021-04-08,Colision,15177.22,2276.58,12900.64,0,Rechazado,0,3
443,4367,2020,2020-02-25,2020-02-25,Colision,5485.94,1800,3685.94,3685.93,Pagado,0,2
444,4367,2020,2020-07-17,2020-07-27,Robo Total,253071.03,37960.65,215110.37,215110.37,Pagado,0,7
445,4387,2020,2021-01-14,2021-01-15,Colision,24761.93,3714.29,21047.64,21047.64,Pagado,0,1
446,4400,2020,2021-01-15,2021-01-26,Colision,12685.22,1902.78,10782.44,10782.44,Pagado,0,1
447,4410,2020,2021-01-21,2021-02-02,Colision,12828.12,1924.22,10903.9,10903.9,Pagado,0,1
448,4411,2020,2021-07-12,2021-07-12,Danos,6091.79,1800,4291.79,4291.79,Pagado,0,7
449,4412,2020,2021-03-18,2021-03-31,Colision,11303.03,1800,9503.03,9503.029999999999,Pagado,0,3
450,4414,2020,2020-09-16,2020-09-19,Colision,39984.25,5997.64,33986.62,33986.619999999995,Pagado,0,9
451,4414,2020,2021-03-31,2021-04-06,Danos,2031.8,1800,231.8,0,Rechazado,0,3
452,4421,2020,2020-05-17,2020-05-30,Colision,5611.2,1800,3811.2,3811.19,Pagado,0,5
453,4435,2020,2021-05-01,2021-05-12,Danos,24557.92,3683.69,20874.23,20874.22,Pagado,0,5
454,4452,2020,2021-09-08,2021-09-20,Robo Parcial,28527.91,4279.19,24248.72,24248.72,Pagado,0,9
455,4453,2020,2020-10-13,2020-10-23,Colision,10957.88,1800,9157.88,9157.869999999999,Pagado,0,10
456,4518,2020,2020-03-27,2020-03-28,Colision,33489.42,5023.41,28466.01,28466.01,Pagado,0,3
457,4533,2020,2020-04-02,2020-04-11,Colision,29347.27,4402.09,24945.18,24945.190000000002,Pagado,0,4
458,4542,2020,2020-03-01,2020-03-07,Danos,24029.7,3604.46,20425.25,20425.25,Pagado,0,3
459,4581,2020,2020-08-05,2020-08-15,Danos,13009.58,1951.44,11058.14,0,Rechazado,0,8
460,4598,2020,2021-02-23,2021-03-07,Danos,3858.78,1800,2058.78,0,Rechazado,0,2
461,4612,2020,2020-04-17,2020-04-23,Colision,19238.25,2885.74,16352.52,16352.529999999999,Pagado,0,4
462,4626,2020,2020-12-01,2020-12-02,Colision,17205.74,2580.86,14624.88,0,Rechazado,0,12
463,4627,2020,2021-07-15,2021-07-28,Colision,24023.11,3603.47,20419.64,20419.63,Pagado,0,7
464,4641,2020,2020-08-13,2020-08-17,Colision,17815.69,2672.35,15143.34,15143.33,Pagado,0,8
465,4661,2020,2020-07-01,2020-07-10,Colision,3542.99,1800,1742.99,0,Rechazado,0,7
466,4673,2020,2020-12-06,2020-12-07,Danos,28801.03,4320.15,24480.88,0,Rechazado,0,12
467,4692,2020,2021-06-19,2021-06-19,Colision,14632.44,2194.87,12437.57,12437.57,Pagado,0,6
468,4704,2020,2021-05-18,2021-05-29,Colision,2165.74,1800,365.74,365.74,Pagado,0,5
469,4723,2020,2020-02-20,2020-02-25,Colision,10604.88,1800,8804.88,8804.88,Pagado,0,2
470,4732,2020,2020-10-12,2020-10-27,Colision,18273.54,2741.03,15532.51,15532.51,Pagado,0,10
471,4738,2020,2021-06-01,2021-06-02,Danos,41415.34,6212.3,35203.04,35203.04,Pagado,0,6
472,4745,2020,2020-09-12,2020-09-19,Colision,36789.45,5518.42,31271.03,31271.03,Pagado,0,9
473,4747,2020,2021-07-20,2021-07-27,Colision,15363.86,2304.58,13059.28,13059.27,Pagado,0,7
474,4769,2020,2021-09-01,2021-09-15,Colision,46538.17,6980.73,39557.44,39557.44,Pagado,0,9
475,4773,2020,2020-11-26,2020-11-27,Danos,28573.24,4285.99,24287.25,24287.25,Pagado,0,11
476,4774,2020,2020-02-14,2020-02-18,Colision,11669.81,1800,9869.81,9869.81,Pagado,0,2
477,4777,2020,2020-11-19,2020-11-22,Colision,26133.5,3920.03,22213.48,22213.48,Pagado,0,11
478,4797,2020,2021-05-16,2021-05-17,Danos,5644.2,1800,3844.2,3844.2,Pagado,0,5
479,4800,2020,2021-02-06,2021-02-21,Colision,14157.29,2123.59,12033.7,12033.7,Pagado,0,2
480,4809,2020,2021-03-02,2021-03-13,Colision,24963.86,3744.58,21219.28,21219.27,Pagado,0,3
481,4816,2020,2021-05-15,2021-05-23,Colision,18357.86,2753.68,15604.18,0,Rechazado,0,5
482,4833,2020,2021-01-03,2021-01-14,Colision,12758.19,1913.73,10844.46,10844.46,Pagado,0,1
483,4834,2020,2021-01-18,2021-01-27,Colision,2645.72,1800,845.72,845.7199999999999,Pagado,0,1
484,4836,2020,2020-08-04,2020-08-11,Danos,26007.03,3901.05,22105.97,0,Rechazado,0,8
485,4842,2020,2021-05-11,2021-05-12,Colision,21366.67,3205,18161.67,0,Rechazado,0,5
486,4843,2020,2021-02-09,2021-02-22,Robo Total,73749,11062.35,62686.65,62686.65,Pagado,0,2
487,4844,2020,2021-02-24,2021-03-06,Robo Parcial,20389.63,3058.44,17331.19,0,Rechazado,0,2
488,4879,2020,2020-12-10,2020-12-15,Colision,1755.18,1800,0,0,Pagado,0,12
489,4883,2020,2021-01-02,2021-01-10,Danos,10340.31,1800,8540.31,0,Rechazado,0,1
490,4890,2020,2021-02-22,2021-03-06,Colision,4118.13,1800,2318.13,2318.13,Pagado,0,2
491,4891,2020,2020-07-22,2020-07-25,Colision,16015.44,2402.32,13613.12,13613.11,Pagado,0,7
492,4909,2020,2021-02-25,2021-03-02,Colision,3277.45,1800,1477.45,1477.44,Pagado,0,2
493,4911,2020,2021-03-07,2021-03-17,Danos,9533.67,1800,7733.67,7733.66,Pagado,0,3
494,4921,2020,2021-10-10,2021-10-25,Colision,11564.08,1800,9764.08,0,Rechazado,0,10
495,4922,2020,2021-02-14,2021-02-28,Danos,10501.42,1800,8701.42,8701.42,Pagado,0,2
496,4922,2020,2021-07-22,2021-07-30,Danos,17754.06,2663.11,15090.95,15090.95,Pagado,0,7
497,4942,2020,2020-03-03,2020-03-05,Danos,12025.48,1803.82,10221.66,10221.65,Pagado,0,3
498,4949,2020,2020-12-31,2020-12-31,Colision,57600.96,8640.14,48960.82,48960.82,Pagado,0,12
499,4979,2020,2021-03-06,2021-03-06,Colision,4425.27,1800,2625.27,2625.2799999999997,Pagado,0,3
500,4979,2020,2020-08-31,2020-09-02,Colision,19425.86,2913.88,16511.98,0,Rechazado,0,8
501,4981,2020,2020-12-15,2020-12-18,Colision,8039.39,1800,6239.39,6239.39,Pagado,0,12
502,5007,2020,2021-06-27,2021-07-03,Colision,14368,2155.2,12212.8,12212.8,Pagado,0,6
503,5010,2020,2020-08-16,2020-08-19,Danos,1204.04,1800,0,0,Rechazado,0,8
504,5027,2020,2020-07-19,2020-07-20,Danos,6715.21,1800,4915.21,0,Rechazado,0,7
